common/job_number/__text,common/job_kind/__text,common/job_name/__text,common/job_result/__text,common/job_result_detail/__text,common/start_time/second/__text,common/start_time/minute/__text,common/start_time/hour/__text,common/start_time/day/__text,common/start_time/month/__text,common/start_time/year/__text,common/start_time/wday/__text,common/start_time/yday/__text,common/start_time/is_dst/__text,common/start_time/time_zone/__text,common/end_time/second/__text,common/end_time/minute/__text,common/end_time/hour/__text,common/end_time/day/__text,common/end_time/month/__text,common/end_time/year/__text,common/end_time/wday/__text,common/end_time/yday/__text,common/end_time/is_dst/__text,common/end_time/time_zone/__text,common/pages/__text,detail/print_color_mode/__text,detail/complete_copies/__text,detail/copies/__text,detail/complete_pages/__text,common/user_name/__text
33595,COPY,doc03359520170512083734,OK,0,34,37,8,12,4,117,5,131,1,-0500,40,37,8,12,4,117,5,131,1,-0500,1,BLACK_AND_WHITE,1,1,1,
33594,PRINTER,National_Certif 051217 080227852,OK,0,14,8,8,12,4,117,5,131,1,-0500,4,10,8,12,4,117,5,131,1,-0500,74,MIXED,1,1,74,brittany.lanez
33593,PRINTER,b3_content.pd.p 051217 080118410,OK,0,4,7,8,12,4,117,5,131,1,-0500,11,8,8,12,4,117,5,131,1,-0500,5,MIXED,1,1,5,brittany.lanez
33592,PRINTER,ALAMO RESIDENCE 051117 165949224,OK,0,22,5,17,11,4,117,4,130,1,-0500,40,5,17,11,4,117,4,130,1,-0500,4,MIXED,1,1,4,linda.coronado
33591,COPY,doc03359120170511165704,OK,0,4,57,16,11,4,117,4,130,1,-0500,12,57,16,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,2,2,2,
33590,COPY,doc03359020170511165126,OK,0,26,51,16,11,4,117,4,130,1,-0500,34,51,16,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,
33588,PRINTER,IMG_0135.jpg,OK,0,30,47,16,11,4,117,4,130,1,-0500,37,47,16,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,linda.coronado
33587,PRINTER,IMG_0134.jpg,OK,0,22,47,16,11,4,117,4,130,1,-0500,29,47,16,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,linda.coronado
33586,PRINTER,Full page photo 051117 163509413,OK,0,47,40,16,11,4,117,4,130,1,-0500,14,43,16,11,4,117,4,130,1,-0500,12,FULL_COLOR,1,1,12,brittany.lanez
33585,PRINTER,ACES BBQ_201705 051117 163220898,OK,0,54,37,16,11,4,117,4,130,1,-0500,1,38,16,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,linda.coronado
33584,COPY,doc03358420170511163633,OK,0,33,36,16,11,4,117,4,130,1,-0500,39,36,16,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,
33583,PRINTER,Notification_Le 051117 154908346,OK,0,44,54,15,11,4,117,4,130,1,-0500,51,54,15,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33582,PRINTER,5302825_353_149 051117 154850176,OK,0,25,54,15,11,4,117,4,130,1,-0500,33,54,15,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33581,PRINTER,Notification_Le 051117 154816515,OK,0,52,53,15,11,4,117,4,130,1,-0500,1,54,15,11,4,117,4,130,1,-0500,2,FULL_COLOR,1,1,2,yvonne.briones
33580,PRINTER,5302973_353_149 051117 154755714,OK,0,31,53,15,11,4,117,4,130,1,-0500,41,53,15,11,4,117,4,130,1,-0500,1,FULL_COLOR,2,2,2,yvonne.briones
33579,PRINTER,604 Purple Buga 051117 154324232,OK,0,59,48,15,11,4,117,4,130,1,-0500,8,49,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33578,PRINTER,604 Purple Buga 051117 154313362,OK,0,48,48,15,11,4,117,4,130,1,-0500,58,48,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33577,PRINTER,Contractor_Noti 051117 154227977,OK,0,3,48,15,11,4,117,4,130,1,-0500,11,48,15,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33576,COPY,doc03357620170511154800,OK,0,0,48,15,11,4,117,4,130,1,-0500,5,48,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,
33575,PRINTER,5301777_353_149 051117 154158716,OK,0,34,47,15,11,4,117,4,130,1,-0500,41,47,15,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33574,PRINTER,5301773_353_149 051117 154153289,OK,0,29,47,15,11,4,117,4,130,1,-0500,36,47,15,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33573,PRINTER,Contractor_Noti 051117 154134769,OK,0,10,47,15,11,4,117,4,130,1,-0500,17,47,15,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33572,PRINTER,5302005_353_149 051117 154110132,OK,0,45,46,15,11,4,117,4,130,1,-0500,53,46,15,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33571,PRINTER,5302001_353_149 051117 154103853,OK,0,39,46,15,11,4,117,4,130,1,-0500,47,46,15,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33570,PRINTER,Contractor_Noti 051117 154016506,OK,0,52,45,15,11,4,117,4,130,1,-0500,58,45,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
33569,PRINTER,5302429_353_149 051117 153954832,OK,0,30,45,15,11,4,117,4,130,1,-0500,37,45,15,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33568,PRINTER,5302433_353_149 051117 153946019,OK,0,21,45,15,11,4,117,4,130,1,-0500,34,45,15,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33567,PRINTER,Building Permit 051117 153936739,OK,0,12,45,15,11,4,117,4,130,1,-0500,26,45,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
33566,PRINTER,Contractor_Noti 051117 153928526,OK,0,4,45,15,11,4,117,4,130,1,-0500,10,45,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
33565,PRINTER,5302781_353_149 051117 153908645,OK,0,44,44,15,11,4,117,4,130,1,-0500,52,44,15,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33564,PRINTER,5302769_353_149 051117 153756034,OK,0,31,43,15,11,4,117,4,130,1,-0500,40,43,15,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33563,PRINTER,2005 Villa Real 051117 153528745,OK,0,4,41,15,11,4,117,4,130,1,-0500,12,41,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33562,PRINTER,2005 Villa Real 051117 153506422,OK,0,41,40,15,11,4,117,4,130,1,-0500,50,40,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33561,PRINTER,500 Woodland Dr 051117 153329304,OK,0,4,39,15,11,4,117,4,130,1,-0500,13,39,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33560,PRINTER,500 Woodland Dr 051117 153320879,OK,0,56,38,15,11,4,117,4,130,1,-0500,5,39,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33559,PRINTER,1701 W Sioux Rd 051117 153226895,OK,0,2,38,15,11,4,117,4,130,1,-0500,11,38,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33558,PRINTER,1701 W Sioux Rd 051117 153215736,OK,0,51,37,15,11,4,117,4,130,1,-0500,0,38,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33557,PRINTER,3501 Toledo St; 051117 153118768,OK,0,54,36,15,11,4,117,4,130,1,-0500,3,37,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33556,PRINTER,3501 Toledo St; 051117 153047917,OK,0,23,36,15,11,4,117,4,130,1,-0500,32,36,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33555,PRINTER,5602 Huisache A 051117 153000732,OK,0,36,35,15,11,4,117,4,130,1,-0500,45,35,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33554,PRINTER,5602 Huisache A 051117 152951692,OK,0,27,35,15,11,4,117,4,130,1,-0500,36,35,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33553,PRINTER,1809 S Erica St 051117 152859905,OK,0,35,34,15,11,4,117,4,130,1,-0500,44,34,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33552,PRINTER,1809 S Erica St 051117 152847815,OK,0,23,34,15,11,4,117,4,130,1,-0500,32,34,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33551,PRINTER,1705 Ebony St;  051117 152712889,OK,0,48,32,15,11,4,117,4,130,1,-0500,58,32,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33550,PRINTER,1705 Ebony St;  051117 152602496,NG,300,38,31,15,11,4,117,4,130,1,-0500,2,32,15,11,4,117,4,130,1,-0500,5,BLACK_AND_WHITE,1,1,5,abby.cabrera
33549,PRINTER,1201 Hummingbir 051117 151658602,OK,0,34,22,15,11,4,117,4,130,1,-0500,46,22,15,11,4,117,4,130,1,-0500,2,BLACK_AND_WHITE,1,1,2,abby.cabrera
33548,PRINTER,703 Sherryl; Sw 051117 151501922,OK,0,37,20,15,11,4,117,4,130,1,-0500,58,20,15,11,4,117,4,130,1,-0500,5,BLACK_AND_WHITE,1,1,5,abby.cabrera
33547,PRINTER,7008 Venus Ln;  051117 151352714,OK,0,28,19,15,11,4,117,4,130,1,-0500,37,19,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33546,PRINTER,7008 Venus Ln;  051117 151342181,OK,0,18,19,15,11,4,117,4,130,1,-0500,26,19,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33545,PRINTER,604 Purple Buga 051117 151234057,OK,0,10,18,15,11,4,117,4,130,1,-0500,18,18,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33544,PRINTER,604 Purple Buga 051117 151214578,OK,0,50,17,15,11,4,117,4,130,1,-0500,59,17,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33543,PRINTER,1002 Inspiratio 051117 151040103,OK,0,16,16,15,11,4,117,4,130,1,-0500,25,16,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33542,PRINTER,1002 Inspiratio 051117 151027915,OK,0,4,16,15,11,4,117,4,130,1,-0500,12,16,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33541,PRINTER,1000 Scarecrow  051117 150905886,OK,0,42,14,15,11,4,117,4,130,1,-0500,51,14,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33540,PRINTER,1000 Scarecrow  051117 150835447,OK,0,11,14,15,11,4,117,4,130,1,-0500,18,14,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33539,PRINTER,2104 S Erica St 051117 150740620,OK,0,16,13,15,11,4,117,4,130,1,-0500,23,13,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33538,PRINTER,2104 S Erica St 051117 150718856,OK,0,55,12,15,11,4,117,4,130,1,-0500,1,13,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33537,PRINTER,717 N Fir St; S 051117 150604789,OK,0,41,11,15,11,4,117,4,130,1,-0500,47,11,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33536,PRINTER,717 N Fir St; S 051117 150554155,OK,0,30,11,15,11,4,117,4,130,1,-0500,37,11,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33535,PRINTER,7507 W Pecan Pl 051117 150423428,OK,0,59,9,15,11,4,117,4,130,1,-0500,7,10,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33534,PRINTER,https://app.myg 051117 150034491,OK,0,11,6,15,11,4,117,4,130,1,-0500,20,6,15,11,4,117,4,130,1,-0500,2,FULL_COLOR,1,1,2,linda.coronado
33533,PRINTER,7507 W Pecan Pl 051117 145907121,OK,0,43,4,15,11,4,117,4,130,1,-0500,50,4,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33532,PRINTER,7507 W Pecan Pl 051117 145750267,OK,0,27,3,15,11,4,117,4,130,1,-0500,53,3,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33531,PRINTER,7507 W Pecan Pl 051117 145735081,OK,0,11,3,15,11,4,117,4,130,1,-0500,40,3,15,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33530,COPY,doc03353020170511150301,OK,0,1,3,15,11,4,117,4,130,1,-0500,9,3,15,11,4,117,4,130,1,-0500,2,BLACK_AND_WHITE,1,1,2,
33529,PRINTER,PIR-2017-333.pdf 051117 144631860,OK,0,8,52,14,11,4,117,4,130,1,-0500,17,52,14,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33528,PRINTER,TX-CR-150918-05 051117 143745168,OK,0,22,43,14,11,4,117,4,130,1,-0500,28,43,14,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33527,PRINTER,permit2.frx 051117 143711097,OK,0,48,42,14,11,4,117,4,130,1,-0500,54,42,14,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33526,PRINTER,comprmt.frx 051117 143659325,OK,0,36,42,14,11,4,117,4,130,1,-0500,42,42,14,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33525,PRINTER,permit2.frx 051117 143651641,OK,0,28,42,14,11,4,117,4,130,1,-0500,35,42,14,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33524,PRINTER,comprmt.frx 051117 143646079,OK,0,23,42,14,11,4,117,4,130,1,-0500,29,42,14,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33523,PRINTER,permit2.frx 051117 143635543,OK,0,12,42,14,11,4,117,4,130,1,-0500,21,42,14,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33522,PRINTER,comprmt.frx 051117 143600820,OK,0,38,41,14,11,4,117,4,130,1,-0500,44,41,14,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33521,PRINTER,permit2.frx 051117 143539580,OK,0,16,41,14,11,4,117,4,130,1,-0500,23,41,14,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33520,PRINTER,Notification_Le 051117 135901682,OK,0,40,4,14,11,4,117,4,130,1,-0500,53,4,14,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33519,PRINTER,AttendeeParking 051117 135816580,OK,0,55,3,14,11,4,117,4,130,1,-0500,3,4,14,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,george.martinez
33518,PRINTER,Notification_Le 051117 135444952,OK,0,23,0,14,11,4,117,4,130,1,-0500,31,0,14,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33517,PRINTER,5274859_353_149 051117 135413392,OK,0,52,59,13,11,4,117,4,130,1,-0500,59,59,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33516,PRINTER,5274855_353_149 051117 135407477,OK,0,46,59,13,11,4,117,4,130,1,-0500,54,59,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33515,COPY,doc03351520170511133800,OK,0,0,38,13,11,4,117,4,130,1,-0500,8,38,13,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,3,3,3,
33514,COPY,doc03351420170511133143,OK,0,43,31,13,11,4,117,4,130,1,-0500,49,31,13,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,2,2,2,
33513,COPY,doc03351320170511132851,OK,0,51,28,13,11,4,117,4,130,1,-0500,57,28,13,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,2,2,2,
33512,PRINTER,4894849_353_148 051117 125718251,OK,0,58,2,13,11,4,117,4,130,1,-0500,6,3,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33511,PRINTER,4894853_353_148 051117 125653833,OK,0,34,2,13,11,4,117,4,130,1,-0500,41,2,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33510,PRINTER,5198647_353_149 051117 125647638,OK,0,28,2,13,11,4,117,4,130,1,-0500,35,2,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33509,PRINTER,5198651_353_149 051117 125633960,OK,0,14,2,13,11,4,117,4,130,1,-0500,21,2,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33508,PRINTER,5198655_353_149 051117 125616932,OK,0,57,1,13,11,4,117,4,130,1,-0500,4,2,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33507,PRINTER,4183561_353_147 051117 125453201,OK,0,50,0,13,11,4,117,4,130,1,-0500,57,0,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33506,PRINTER,4183557_353_147 051117 125449601,OK,0,46,0,13,11,4,117,4,130,1,-0500,54,0,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33505,PRINTER,4183553_353_147 051117 125444427,OK,0,41,0,13,11,4,117,4,130,1,-0500,49,0,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33504,PRINTER,5247989_353_149 051117 125436020,OK,0,33,0,13,11,4,117,4,130,1,-0500,40,0,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33503,PRINTER,5247985_353_149 051117 125432217,OK,0,29,0,13,11,4,117,4,130,1,-0500,36,0,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33502,PRINTER,5247981_353_149 051117 125428109,OK,0,25,0,13,11,4,117,4,130,1,-0500,32,0,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33501,PRINTER,5247977_353_149 051117 125422223,OK,0,19,0,13,11,4,117,4,130,1,-0500,26,0,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33500,PRINTER,5247973_353_149 051117 125418519,OK,0,15,0,13,11,4,117,4,130,1,-0500,23,0,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33499,PRINTER,Citation_Notice 051117 125400389,OK,0,57,59,12,11,4,117,4,130,1,-0500,6,0,13,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33498,PRINTER,5002893_353_149 051117 125209246,OK,0,6,58,12,11,4,117,4,130,1,-0500,14,58,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33497,PRINTER,5067387_353_149 051117 125202011,OK,0,59,57,12,11,4,117,4,130,1,-0500,6,58,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33496,PRINTER,5067399_353_149 051117 125157984,OK,0,55,57,12,11,4,117,4,130,1,-0500,2,58,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33495,PRINTER,5293503_353_149 051117 125152317,OK,0,49,57,12,11,4,117,4,130,1,-0500,56,57,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33494,PRINTER,Citation_Notice 051117 125138342,OK,0,35,57,12,11,4,117,4,130,1,-0500,43,57,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33493,PRINTER,5299201_353_149 051117 125110530,OK,0,51,56,12,11,4,117,4,130,1,-0500,58,56,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,rogelio.rodriguez
33492,PRINTER,5227791_353_149 051117 125057186,OK,0,38,56,12,11,4,117,4,130,1,-0500,45,56,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,rogelio.rodriguez
33491,PRINTER,Citation_Notice 051117 125022514,OK,0,19,56,12,11,4,117,4,130,1,-0500,28,56,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33490,PRINTER,5295087_353_149 051117 124812452,OK,0,9,54,12,11,4,117,4,130,1,-0500,17,54,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33489,PRINTER,5231391_353_149 051117 124806451,OK,0,3,54,12,11,4,117,4,130,1,-0500,11,54,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33488,PRINTER,5231387_353_149 051117 124800951,OK,0,58,53,12,11,4,117,4,130,1,-0500,5,54,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33487,PRINTER,5147071_353_149 051117 124755082,OK,0,52,53,12,11,4,117,4,130,1,-0500,59,53,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33486,PRINTER,Citation_Notice 051117 124730436,OK,0,27,53,12,11,4,117,4,130,1,-0500,36,53,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33485,PRINTER,5295091_353_149 051117 124354787,OK,0,52,49,12,11,4,117,4,130,1,-0500,59,49,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33484,PRINTER,5231279_353_149 051117 124349586,OK,0,47,49,12,11,4,117,4,130,1,-0500,54,49,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33483,PRINTER,5147199_353_149 051117 124343349,OK,0,40,49,12,11,4,117,4,130,1,-0500,48,49,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33482,PRINTER,Citation_Notice 051117 124332917,OK,0,30,49,12,11,4,117,4,130,1,-0500,38,49,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33481,PRINTER,Contractor_Noti 051117 124101792,OK,0,59,46,12,11,4,117,4,130,1,-0500,6,47,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33480,PRINTER,5298213_353_149 051117 124042357,OK,0,39,46,12,11,4,117,4,130,1,-0500,47,46,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33479,PRINTER,5298217_353_149 051117 124038909,OK,0,36,46,12,11,4,117,4,130,1,-0500,43,46,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33478,PRINTER,Notification_Le 051117 124026569,OK,0,24,46,12,11,4,117,4,130,1,-0500,31,46,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33477,PRINTER,Notification_Le 051117 123946432,OK,0,44,45,12,11,4,117,4,130,1,-0500,51,45,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33476,PRINTER,5298545_353_149 051117 123910142,OK,0,7,45,12,11,4,117,4,130,1,-0500,15,45,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33475,PRINTER,5298541_353_149 051117 123905846,OK,0,3,45,12,11,4,117,4,130,1,-0500,10,45,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33474,PRINTER,Notification_Le 051117 123856075,OK,0,53,44,12,11,4,117,4,130,1,-0500,1,45,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33473,PRINTER,5299345_353_149 051117 123828824,OK,0,26,44,12,11,4,117,4,130,1,-0500,34,44,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33472,PRINTER,5299341_353_149 051117 123825316,OK,0,22,44,12,11,4,117,4,130,1,-0500,31,44,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33469,PRINTER,Notification_Le 051117 123121282,OK,0,19,37,12,11,4,117,4,130,1,-0500,27,37,12,11,4,117,4,130,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33468,PRINTER,7807 Aaron Ave; 051117 121229749,OK,0,11,18,12,11,4,117,4,130,1,-0500,17,18,12,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33467,PRINTER,7807 Aaron Ave; 051117 121219060,OK,0,0,18,12,11,4,117,4,130,1,-0500,7,18,12,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33466,PRINTER,802 W Moore Rd; 051117 121048817,OK,0,30,16,12,11,4,117,4,130,1,-0500,36,16,12,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33465,PRINTER,802 W Moore Rd; 051117 121039756,OK,0,21,16,12,11,4,117,4,130,1,-0500,27,16,12,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33464,PRINTER,802 W Moore Rd; 051117 121030576,OK,0,12,16,12,11,4,117,4,130,1,-0500,19,16,12,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33463,PRINTER,803 Inspiration 051117 120847608,OK,0,29,14,12,11,4,117,4,130,1,-0500,40,14,12,11,4,117,4,130,1,-0500,4,BLACK_AND_WHITE,1,1,4,abby.cabrera
33462,COPY,doc03346220170511121301,OK,0,1,13,12,11,4,117,4,130,1,-0500,8,13,12,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,2,2,2,
33461,PRINTER,2002 S Erica St 051117 120548701,OK,0,30,11,12,11,4,117,4,130,1,-0500,38,11,12,11,4,117,4,130,1,-0500,2,BLACK_AND_WHITE,1,1,2,abby.cabrera
33460,PRINTER,2002 S Erica St 051117 120529876,OK,0,11,11,12,11,4,117,4,130,1,-0500,18,11,12,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33459,PRINTER,1104 W La Quint 051117 120359575,OK,0,41,9,12,11,4,117,4,130,1,-0500,47,9,12,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33458,PRINTER,1104 W La Quint 051117 120331974,OK,0,13,9,12,11,4,117,4,130,1,-0500,20,9,12,11,4,117,4,130,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33457,PRINTER,1745 S Pamplona 051117 120202052,OK,0,44,7,12,11,4,117,4,130,1,-0500,52,7,12,11,4,117,4,130,1,-0500,2,BLACK_AND_WHITE,1,1,2,abby.cabrera
