common/job_number/__text,common/job_kind/__text,common/job_name/__text,common/job_result/__text,common/job_result_detail/__text,common/start_time/second/__text,common/start_time/minute/__text,common/start_time/hour/__text,common/start_time/day/__text,common/start_time/month/__text,common/start_time/year/__text,common/start_time/wday/__text,common/start_time/yday/__text,common/start_time/is_dst/__text,common/start_time/time_zone/__text,common/end_time/second/__text,common/end_time/minute/__text,common/end_time/hour/__text,common/end_time/day/__text,common/end_time/month/__text,common/end_time/year/__text,common/end_time/wday/__text,common/end_time/yday/__text,common/end_time/is_dst/__text,common/end_time/time_zone/__text,common/pages/__text,common/user_name/__text,detail/print_color_mode/__text,detail/complete_copies/__text,detail/copies/__text,detail/complete_pages/__text
53941,PRINTER,Chart (124).xls 051517 165642122,OK,0,18,58,16,15,4,117,1,134,1,-0500,27,58,16,15,4,117,1,134,1,-0500,2,maricela.salinas,BLACK_AND_WHITE,1,1,2
53940,PRINTER,600 NORTH JACKS 051517 165507961,OK,0,47,56,16,15,4,117,1,134,1,-0500,5,57,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53939,PRINTER,EL CENTRO MALL  051517 165455353,OK,0,32,56,16,15,4,117,1,134,1,-0500,53,56,16,15,4,117,1,134,1,-0500,1,rogelio.martinez,BLACK_AND_WHITE,1,1,1
53938,PRINTER,600 North Jacks 051517 165437144,OK,0,13,56,16,15,4,117,1,134,1,-0500,22,56,16,15,4,117,1,134,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53937,PRINTER,ArcReader Docum 051517 165237460,OK,0,13,54,16,15,4,117,1,134,1,-0500,21,54,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53936,PRINTER,ArcReader Docum 051517 165207669,OK,0,44,53,16,15,4,117,1,134,1,-0500,53,53,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53935,COPY,doc05393520170515165110,OK,0,10,51,16,15,4,117,1,134,1,-0500,20,51,16,15,4,117,1,134,1,-0500,3,,BLACK_AND_WHITE,1,1,3
53934,PRINTER,EL CENTRO MALL  051517 164923325,OK,0,59,50,16,15,4,117,1,134,1,-0500,7,51,16,15,4,117,1,134,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53933,PRINTER,600 NORTH JACKS 051517 164724275,OK,0,0,49,16,15,4,117,1,134,1,-0500,12,49,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53932,PRINTER,600 NORTH JACKS 051517 164641655,OK,0,18,48,16,15,4,117,1,134,1,-0500,27,48,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53931,PRINTER,500 North Jacks 051517 164343653,OK,0,20,45,16,15,4,117,1,134,1,-0500,29,45,16,15,4,117,1,134,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53930,PRINTER,Hidalgo CAD - P 051517 164214868,OK,0,51,43,16,15,4,117,1,134,1,-0500,0,44,16,15,4,117,1,134,1,-0500,2,della.robles,FULL_COLOR,1,1,2
53929,PRINTER,Change Order No 051517 164156473,OK,0,33,43,16,15,4,117,1,134,1,-0500,42,43,16,15,4,117,1,134,1,-0500,1,maria.rangel,FULL_COLOR,1,1,1
53928,PRINTER,Public Involvem 051517 163944220,OK,0,21,41,16,15,4,117,1,134,1,-0500,31,41,16,15,4,117,1,134,1,-0500,4,maria.rangel,BLACK_AND_WHITE,1,1,4
53927,PRINTER,500 NORTH JACKS 051517 163923932,OK,0,0,41,16,15,4,117,1,134,1,-0500,11,41,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53926,PRINTER,500 NORTH JACKS 051517 163913940,OK,0,50,40,16,15,4,117,1,134,1,-0500,2,41,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53925,PRINTER,500 NORTH JACKS 051517 163825091,OK,0,1,40,16,15,4,117,1,134,1,-0500,13,40,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53924,PRINTER,500 NORTH JACKS 051517 163810343,OK,0,47,39,16,15,4,117,1,134,1,-0500,58,39,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53923,PRINTER,600 N JACKSON ( 051517 163506993,OK,0,43,36,16,15,4,117,1,134,1,-0500,53,36,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53922,PRINTER,500 N JACKSON S 051517 163248137,OK,0,25,34,16,15,4,117,1,134,1,-0500,35,34,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53921,PRINTER,500 N Jackson S 051517 163228245,OK,0,5,34,16,15,4,117,1,134,1,-0500,15,34,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53920,PRINTER,500 N Jackson S 051517 163203409,OK,0,40,33,16,15,4,117,1,134,1,-0500,50,33,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53919,PRINTER,500 N Jackson P 051517 163117499,OK,0,55,32,16,15,4,117,1,134,1,-0500,4,33,16,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53918,PRINTER,Mobile Food Tru 051517 161815603,OK,0,53,19,16,15,4,117,1,134,1,-0500,20,20,16,15,4,117,1,134,1,-0500,12,della.robles,FULL_COLOR,1,1,12
53917,PRINTER,Mobile Food Tru 051517 161301156,OK,0,39,14,16,15,4,117,1,134,1,-0500,13,15,16,15,4,117,1,134,1,-0500,12,maria.garcia,FULL_COLOR,1,1,12
53916,COPY,doc05391620170515160145,OK,0,45,1,16,15,4,117,1,134,1,-0500,51,1,16,15,4,117,1,134,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53915,PRINTER,"Pharr, TX Code  051517 155757347",CANCEL,100,35,59,15,15,4,117,1,134,1,-0500,8,0,16,15,4,117,1,134,1,-0500,8,della.robles,MIXED,1,1,7
53914,PRINTER,"Pharr, TX Code  051517 155708002",CANCEL,100,46,58,15,15,4,117,1,134,1,-0500,17,59,15,15,4,117,1,134,1,-0500,8,della.robles,MIXED,1,1,6
53913,PRINTER,Beer in Big D:  051517 154719373,OK,0,58,48,15,15,4,117,1,134,1,-0500,15,49,15,15,4,117,1,134,1,-0500,2,maria.garcia,FULL_COLOR,1,1,2
53912,PRINTER,ArcReader Docum 051517 154412252,OK,0,51,45,15,15,4,117,1,134,1,-0500,2,46,15,15,4,117,1,134,1,-0500,1,eddie.martinez,FULL_COLOR,1,1,1
53911,COPY,doc05391120170515152655,OK,0,55,26,15,15,4,117,1,134,1,-0500,1,27,15,15,4,117,1,134,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53910,COPY,doc05391020170515152400,OK,0,0,24,15,15,4,117,1,134,1,-0500,6,24,15,15,4,117,1,134,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53909,PRINTER,TX-NCOM-150721- 051517 152125549,OK,0,5,23,15,15,4,117,1,134,1,-0500,14,23,15,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53908,PRINTER,TX-CR-140204-00 051517 152056929,OK,0,36,22,15,15,4,117,1,134,1,-0500,44,22,15,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53907,PRINTER,Engineer's esti 051517 152044441,OK,0,23,22,15,15,4,117,1,134,1,-0500,37,22,15,15,4,117,1,134,1,-0500,3,melanie.cano,FULL_COLOR,1,1,3
53906,COPY,doc05390620170515151819,OK,0,19,18,15,15,4,117,1,134,1,-0500,26,18,15,15,4,117,1,134,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53905,PRINTER,TX-SHEL-161116- 051517 151524376,OK,0,4,17,15,15,4,117,1,134,1,-0500,14,17,15,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53904,PRINTER,TX-CR-161219-07 051517 151125303,OK,0,5,13,15,15,4,117,1,134,1,-0500,13,13,15,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53903,PRINTER,Texas Commissio 051517 151055946,OK,0,36,12,15,15,4,117,1,134,1,-0500,46,12,15,15,4,117,1,134,1,-0500,2,alexandra.esparza,MIXED,1,1,2
53902,PRINTER,Full page photo 051517 150929649,OK,0,10,11,15,15,4,117,1,134,1,-0500,26,11,15,15,4,117,1,134,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
53901,PRINTER,Full page photo 051517 150920913,OK,0,0,11,15,15,4,117,1,134,1,-0500,16,11,15,15,4,117,1,134,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
53900,PRINTER,Full page photo 051517 150842928,OK,0,26,10,15,15,4,117,1,134,1,-0500,42,10,15,15,4,117,1,134,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53899,PRINTER,TRANCASA Parkin 051517 150818505,OK,0,58,9,15,15,4,117,1,134,1,-0500,14,10,15,15,4,117,1,134,1,-0500,3,alexandra.esparza,FULL_COLOR,1,1,3
53898,PRINTER,Trancasa USA Co 051517 150801632,OK,0,41,9,15,15,4,117,1,134,1,-0500,8,10,15,15,4,117,1,134,1,-0500,12,alexandra.esparza,BLACK_AND_WHITE,1,1,12
53897,PRINTER,Trancasa Truck  051517 150739579,OK,0,19,9,15,15,4,117,1,134,1,-0500,30,9,15,15,4,117,1,134,1,-0500,2,alexandra.esparza,FULL_COLOR,1,1,2
53896,PRINTER,https://webmail 051517 150720438,OK,0,0,9,15,15,4,117,1,134,1,-0500,18,9,15,15,4,117,1,134,1,-0500,3,alexandra.esparza,FULL_COLOR,1,1,3
53895,PRINTER,TX-CR-161209-07 051517 150714539,OK,0,54,8,15,15,4,117,1,134,1,-0500,4,9,15,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53894,PRINTER,TX-CR-160603-03 051517 150622574,OK,0,2,8,15,15,4,117,1,134,1,-0500,13,8,15,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53893,PRINTER,TX-CR-150813-05 051517 150231417,OK,0,11,4,15,15,4,117,1,134,1,-0500,21,4,15,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53892,PRINTER,Flyer 051517 150217532,OK,0,57,3,15,15,4,117,1,134,1,-0500,12,4,15,15,4,117,1,134,1,-0500,2,melanie.cano,FULL_COLOR,1,1,2
53891,PRINTER,Flyer 051517 144716638,OK,0,57,48,14,15,4,117,1,134,1,-0500,8,49,14,15,4,117,1,134,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
53890,PRINTER,PIR Ord. 97-028 051517 144631404,OK,0,13,48,14,15,4,117,1,134,1,-0500,53,48,14,15,4,117,1,134,1,-0500,6,melanie.cano,FULL_COLOR,1,1,6
53889,PRINTER,PIR Ord. 97-010 051517 144610562,OK,0,53,47,14,15,4,117,1,134,1,-0500,36,48,14,15,4,117,1,134,1,-0500,10,melanie.cano,FULL_COLOR,1,1,10
53888,PRINTER,PIR Ord. 10-23. 051517 144604400,OK,0,46,47,14,15,4,117,1,134,1,-0500,59,47,14,15,4,117,1,134,1,-0500,2,melanie.cano,FULL_COLOR,1,1,2
53887,PRINTER,PIR Ord. 98-016 051517 144511727,OK,0,52,46,14,15,4,117,1,134,1,-0500,54,47,14,15,4,117,1,134,1,-0500,16,melanie.cano,FULL_COLOR,1,1,16
53886,PRINTER,PIR- Annexation 051517 144502398,OK,0,45,46,14,15,4,117,1,134,1,-0500,59,46,14,15,4,117,1,134,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
53885,PRINTER,PIR Della Roble 051517 144446488,OK,0,27,46,14,15,4,117,1,134,1,-0500,52,46,14,15,4,117,1,134,1,-0500,4,melanie.cano,FULL_COLOR,1,1,4
53884,PRINTER,Flyer 051517 144125686,OK,0,6,43,14,15,4,117,1,134,1,-0500,17,43,14,15,4,117,1,134,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
53883,PRINTER,Flyer 051517 143230126,OK,0,11,34,14,15,4,117,1,134,1,-0500,24,34,14,15,4,117,1,134,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
53882,PRINTER,accountsummary_ 051517 135853425,OK,0,36,0,14,15,4,117,1,134,1,-0500,45,0,14,15,4,117,1,134,1,-0500,1,maria.rangel,FULL_COLOR,1,1,1
53881,PRINTER,BOA MEMBERS.pdf 051517 134121865,OK,0,4,43,13,15,4,117,1,134,1,-0500,13,43,13,15,4,117,1,134,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
53879,PRINTER,TRANCASA Parkin 051517 133521570,OK,0,57,36,13,15,4,117,1,134,1,-0500,17,37,13,15,4,117,1,134,1,-0500,3,melanie.cano,FULL_COLOR,1,1,3
53878,PRINTER,Trancasa Truck  051517 133509215,OK,0,52,36,13,15,4,117,1,134,1,-0500,10,37,13,15,4,117,1,134,1,-0500,2,melanie.cano,FULL_COLOR,1,1,2
53877,PRINTER,Trancasa USA Co 051517 133501088,OK,0,33,36,13,15,4,117,1,134,1,-0500,0,37,13,15,4,117,1,134,1,-0500,12,melanie.cano,BLACK_AND_WHITE,1,1,12
53876,PRINTER,Texas Commissio 051517 133454850,OK,0,27,36,13,15,4,117,1,134,1,-0500,37,36,13,15,4,117,1,134,1,-0500,2,melanie.cano,MIXED,1,1,2
53875,PRINTER,Agenda-Packet-5 051517 131712997,OK,0,46,18,13,15,4,117,1,134,1,-0500,1,19,13,15,4,117,1,134,1,-0500,6,melanie.cano,MIXED,1,1,6
53874,PRINTER,PIR-2017-311016 051517 131534095,OK,0,8,17,13,15,4,117,1,134,1,-0500,17,17,13,15,4,117,1,134,1,-0500,1,eddie.martinez,FULL_COLOR,1,1,1
53873,PRINTER,2684891.pdf 051517 130926812,OK,0,0,11,13,15,4,117,1,134,1,-0500,7,11,13,15,4,117,1,134,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53872,PRINTER,2684891pg2.pdf 051517 130907669,OK,0,41,10,13,15,4,117,1,134,1,-0500,48,10,13,15,4,117,1,134,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53871,PRINTER,2684891pg2.pdf 051517 130855927,OK,0,29,10,13,15,4,117,1,134,1,-0500,36,10,13,15,4,117,1,134,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53870,PRINTER,2437901.pdf 051517 130826613,OK,0,0,10,13,15,4,117,1,134,1,-0500,7,10,13,15,4,117,1,134,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53869,PRINTER,Microsoft Outlo 051517 130722501,OK,0,56,8,13,15,4,117,1,134,1,-0500,7,9,13,15,4,117,1,134,1,-0500,2,melanie.cano,FULL_COLOR,1,1,2
53868,PRINTER,TX-BUSI-131220- 051517 130519364,OK,0,53,6,13,15,4,117,1,134,1,-0500,3,7,13,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53867,PRINTER,TX-NCOM-130227- 051517 130407761,OK,0,41,5,13,15,4,117,1,134,1,-0500,50,5,13,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53866,PRINTER,aerial map.pdf 051517 125839112,OK,0,13,0,13,15,4,117,1,134,1,-0500,22,0,13,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53865,PRINTER,zoning map.pdf 051517 125701396,OK,0,35,58,12,15,4,117,1,134,1,-0500,44,58,12,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53864,PRINTER,aerial map.pdf 051517 125140496,OK,0,14,53,12,15,4,117,1,134,1,-0500,23,53,12,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53863,PRINTER,zoning map.pdf 051517 125033790,OK,0,8,52,12,15,4,117,1,134,1,-0500,17,52,12,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53862,PRINTER,Inspection_Repo 051517 122351542,OK,0,26,25,12,15,4,117,1,134,1,-0500,35,25,12,15,4,117,1,134,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53861,PRINTER,MAGNOLIA ESTATE 051517 120140479,OK,0,16,3,12,15,4,117,1,134,1,-0500,37,3,12,15,4,117,1,134,1,-0500,1,melanie.cano,BLACK_AND_WHITE,1,1,1
53860,PRINTER,Plans.pdf 051517 115759901,OK,0,35,59,11,15,4,117,1,134,1,-0500,51,59,11,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53859,PRINTER,Plans.pdf 051517 115739322,OK,0,15,59,11,15,4,117,1,134,1,-0500,45,59,11,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53858,PRINTER,Plans.pdf 051517 115719866,OK,0,55,58,11,15,4,117,1,134,1,-0500,10,59,11,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53857,PRINTER,Plans.pdf 051517 115654707,OK,0,30,58,11,15,4,117,1,134,1,-0500,44,58,11,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53853,PRINTER,aerial map.pdf 051517 112145744,OK,0,22,23,11,15,4,117,1,134,1,-0500,31,23,11,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53852,PRINTER,zoning map.pdf 051517 112103868,OK,0,41,22,11,15,4,117,1,134,1,-0500,1,23,11,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53851,COPY,doc05385120170515112147,OK,0,47,21,11,15,4,117,1,134,1,-0500,0,23,11,15,4,117,1,134,1,-0500,1,,FULL_COLOR,50,50,50
53849,PRINTER,Zoning Map.pdf 051517 111818148,OK,0,55,19,11,15,4,117,1,134,1,-0500,4,20,11,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53848,PRINTER,Aerial map.pdf 051517 111711475,OK,0,48,18,11,15,4,117,1,134,1,-0500,0,19,11,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53847,PRINTER,824 W Ferguson  051517 111449979,OK,0,27,16,11,15,4,117,1,134,1,-0500,37,16,11,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53846,PRINTER,824 W Ferguson 051517 111435645,OK,0,12,16,11,15,4,117,1,134,1,-0500,24,16,11,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53845,COPY,doc05384520170515111439,OK,0,39,14,11,15,4,117,1,134,1,-0500,59,14,11,15,4,117,1,134,1,-0500,1,,FULL_COLOR,10,10,10
53843,PRINTER,824 W Ferguson 051517 111129334,CANCEL,100,6,13,11,15,4,117,1,134,1,-0500,31,14,11,15,4,117,1,134,1,-0500,1,della.robles,AUTO_COLOR,0,1,0
53844,PRINTER,824 W Ferguson 051517 111149112,CANCEL,100,26,13,11,15,4,117,1,134,1,-0500,16,14,11,15,4,117,1,134,1,-0500,1,della.robles,AUTO_COLOR,0,1,0
53842,PRINTER,P&Z_FILE FOLDER 051517 111100825,OK,0,38,12,11,15,4,117,1,134,1,-0500,54,12,11,15,4,117,1,134,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53841,PRINTER,824 W Ferguson  051517 111029939,OK,0,7,12,11,15,4,117,1,134,1,-0500,17,12,11,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53840,PRINTER,"PHARR, MCALLEN, 051517 105636219",OK,0,14,58,10,15,4,117,1,134,1,-0500,33,59,10,15,4,117,1,134,1,-0500,11,maria.rangel,MIXED,4,4,44
53839,PRINTER,1919 N TESORO B 051517 105012941,OK,0,50,51,10,15,4,117,1,134,1,-0500,59,51,10,15,4,117,1,134,1,-0500,1,rogelio.martinez,BLACK_AND_WHITE,1,1,1
53838,PRINTER,0-Address Verif 051517 104345028,OK,0,23,45,10,15,4,117,1,134,1,-0500,32,45,10,15,4,117,1,134,1,-0500,1,rogelio.martinez,BLACK_AND_WHITE,1,1,1
53837,PRINTER,https://webmail 051517 104328959,OK,0,7,45,10,15,4,117,1,134,1,-0500,14,45,10,15,4,117,1,134,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
53836,COPY,doc05383620170515104053,OK,0,53,40,10,15,4,117,1,134,1,-0500,49,41,10,15,4,117,1,134,1,-0500,28,,FULL_COLOR,1,1,28
53835,PRINTER,Document9 051517 102909234,OK,0,47,30,10,15,4,117,1,134,1,-0500,54,30,10,15,4,117,1,134,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53834,PRINTER,Lot 2A notes.pdf 051517 102309020,OK,0,47,24,10,15,4,117,1,134,1,-0500,2,25,10,15,4,117,1,134,1,-0500,1,maria.garcia,FULL_COLOR,2,2,2
53833,PRINTER,Lot 2A.pdf 051517 102300324,OK,0,39,24,10,15,4,117,1,134,1,-0500,54,24,10,15,4,117,1,134,1,-0500,1,maria.garcia,FULL_COLOR,2,2,2
53832,PRINTER,Sec._1.25._C_GE 051517 102239452,OK,0,18,24,10,15,4,117,1,134,1,-0500,33,24,10,15,4,117,1,134,1,-0500,3,maria.garcia,BLACK_AND_WHITE,2,2,6
53831,PRINTER,zoning map.pdf 051517 102231175,OK,0,10,24,10,15,4,117,1,134,1,-0500,23,24,10,15,4,117,1,134,1,-0500,1,maria.garcia,FULL_COLOR,2,2,2
53786,PRINTER,Copy of Janie A 051517 100227791,OK,0,7,4,10,15,4,117,1,134,1,-0500,27,4,10,15,4,117,1,134,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,5,5,5
53785,COPY,doc05378520170515100344,OK,0,44,3,10,15,4,117,1,134,1,-0500,51,3,10,15,4,117,1,134,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53784,PRINTER,600 N Jackson 051517 100101074,OK,0,40,2,10,15,4,117,1,134,1,-0500,53,2,10,15,4,117,1,134,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53783,PRINTER,600 N Jackson 051517 100053090,OK,0,32,2,10,15,4,117,1,134,1,-0500,45,2,10,15,4,117,1,134,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53782,PRINTER,600 N Jackson L 051517 100047046,OK,0,26,2,10,15,4,117,1,134,1,-0500,37,2,10,15,4,117,1,134,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53781,PRINTER,600 N Jackson 051517 100034378,OK,0,13,2,10,15,4,117,1,134,1,-0500,22,2,10,15,4,117,1,134,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53780,PRINTER,600 N Jackson 051517 100025065,OK,0,4,2,10,15,4,117,1,134,1,-0500,15,2,10,15,4,117,1,134,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53779,PRINTER,600 N Jackson L 051517 100012786,OK,0,52,1,10,15,4,117,1,134,1,-0500,2,2,10,15,4,117,1,134,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53778,PRINTER,Microsoft Outlo 051517 094346622,OK,0,26,45,9,15,4,117,1,134,1,-0500,37,45,9,15,4,117,1,134,1,-0500,2,della.robles,MIXED,1,1,2
53777,PRINTER,KM_C754e-City H 051517 094258641,OK,0,42,44,9,15,4,117,1,134,1,-0500,6,45,9,15,4,117,1,134,1,-0500,4,della.robles,FULL_COLOR,1,1,4
53776,PRINTER,PIR Ord. 97-028 051517 094108181,OK,0,48,42,9,15,4,117,1,134,1,-0500,25,43,9,15,4,117,1,134,1,-0500,6,della.robles,FULL_COLOR,1,1,6
53775,PRINTER,PIR Ord. 97-010 051517 094021273,OK,0,1,42,9,15,4,117,1,134,1,-0500,52,42,9,15,4,117,1,134,1,-0500,10,della.robles,FULL_COLOR,1,1,10
53774,PRINTER,PIR Ord. 10-23. 051517 094003311,OK,0,45,41,9,15,4,117,1,134,1,-0500,2,42,9,15,4,117,1,134,1,-0500,2,della.robles,FULL_COLOR,1,1,2
53773,PRINTER,PIR Ord. 98-016 051517 093908522,OK,0,49,40,9,15,4,117,1,134,1,-0500,57,41,9,15,4,117,1,134,1,-0500,16,della.robles,FULL_COLOR,1,1,16
53772,PRINTER,PIR- Annexation 051517 093809003,OK,0,49,39,9,15,4,117,1,134,1,-0500,1,40,9,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53764,PRINTER,Hidalgo CAD - P 051517 091915005,OK,0,55,20,9,15,4,117,1,134,1,-0500,4,21,9,15,4,117,1,134,1,-0500,2,maria.garcia,FULL_COLOR,1,1,2
53763,PRINTER,Hidalgo CAD - P 051517 091840440,OK,0,21,20,9,15,4,117,1,134,1,-0500,33,20,9,15,4,117,1,134,1,-0500,2,maria.garcia,FULL_COLOR,1,1,2
53761,PRINTER,500 North Jacks 051517 090148621,OK,0,29,3,9,15,4,117,1,134,1,-0500,38,3,9,15,4,117,1,134,1,-0500,1,eddie.martinez,BLACK_AND_WHITE,1,1,1
53738,PRINTER,1521 W. Ridge Rd 051517 085013265,OK,0,54,51,8,15,4,117,1,134,1,-0500,3,52,8,15,4,117,1,134,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53737,PRINTER,1521 W. Ridge Rd 051517 085003447,OK,0,44,51,8,15,4,117,1,134,1,-0500,55,51,8,15,4,117,1,134,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53736,PRINTER,1521 W. Ridge R 051517 084927204,OK,0,8,51,8,15,4,117,1,134,1,-0500,19,51,8,15,4,117,1,134,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53735,COPY,doc05373520170515084947,OK,0,47,49,8,15,4,117,1,134,1,-0500,53,49,8,15,4,117,1,134,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53723,PRINTER,doc053722201705 051517 083602523,OK,0,45,37,8,15,4,117,1,134,1,-0500,58,37,8,15,4,117,1,134,1,-0500,2,della.robles,FULL_COLOR,1,1,2
53721,PRINTER,ArcReader Docum 051517 082343732,OK,0,26,25,8,15,4,117,1,134,1,-0500,7,26,8,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53720,PRINTER,ArcReader Docum 051517 082323609,OK,0,6,25,8,15,4,117,1,134,1,-0500,6,26,8,15,4,117,1,134,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53714,PRINTER,4 x 6 in. (2) 051317 162531847,OK,0,23,27,16,13,4,117,6,132,1,-0500,55,27,16,13,4,117,6,132,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53713,PRINTER,4 x 6 in. (2) 051317 162513595,OK,0,55,26,16,13,4,117,6,132,1,-0500,54,27,16,13,4,117,6,132,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53712,PRINTER,4 x 6 in. (2) 051317 162136983,OK,0,19,23,16,13,4,117,6,132,1,-0500,26,24,16,13,4,117,6,132,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53711,PRINTER,Microsoft Outlo 051217 171214778,OK,0,40,13,17,12,4,117,5,131,1,-0500,49,13,17,12,4,117,5,131,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53710,PRINTER,500 N Jackson R 051217 170305017,OK,0,30,4,17,12,4,117,5,131,1,-0500,39,4,17,12,4,117,5,131,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53709,PRINTER,Chart (121).xls 051217 165501438,OK,0,27,56,16,12,4,117,5,131,1,-0500,35,56,16,12,4,117,5,131,1,-0500,2,maricela.salinas,BLACK_AND_WHITE,1,1,2
53708,PRINTER,500 N Jackson R 051217 165408402,OK,0,34,55,16,12,4,117,5,131,1,-0500,42,55,16,12,4,117,5,131,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53707,PRINTER,500 N Jackson R 051217 165101892,OK,0,28,52,16,12,4,117,5,131,1,-0500,38,52,16,12,4,117,5,131,1,-0500,1,della.robles,FULL_COLOR,1,1,1
